#{"t_start": 1707495171.2145977, "env_id": "None"}
r,l,t
-12.31055,50,267.921457
-11.909273,50,268.314406
-6.516616,50,271.558517
-9.508236,50,271.974787
-13.537267,50,272.139369
-14.064611,50,272.307142
-12.063075,50,272.46392
-10.103689,50,272.855996
-13.382075,50,273.249743
-11.298185,50,273.403439
-14.380617,50,273.558299
-18.122409,50,273.711465
-11.055282,50,273.980255
-15.506107,50,276.539556
-12.450469,50,276.839259
-15.510106,50,277.005369
-15.32197,50,277.164445
-14.650491,50,277.319945
-10.747663,50,277.475574
-15.825658,50,277.629804
-11.108264,50,277.787117
-8.874601,50,277.941221
-13.11535,50,278.091249
-9.436752,50,280.510015
-9.939393,50,281.283975
-13.168353,50,282.064166
-10.86422,50,282.476592
-11.38373,50,282.879045
-13.656959,50,283.040123
-11.310951,50,283.196919
-5.879069,50,283.353056
-13.970921,50,283.506413
-12.189262,50,283.657292
-13.809042,50,285.95495
-13.724497,50,286.126419
-10.881969,50,286.533097
-11.272509,50,286.932203
-15.007537,50,287.566499
-13.85239,50,287.961037
-10.651636,50,288.605462
-13.486331,50,288.75958
-10.922776,50,289.15572
-14.83146,50,289.304913
-5.029347,50,290.614269
-14.692062,50,290.908194
-11.333531,50,291.440299
-12.495796,50,291.841107
-12.007593,50,292.595393
-14.064054,50,292.875498
-11.099244,50,293.749475
-10.245666,50,294.143149
-13.230792,50,294.778533
-10.175388,50,294.92901
-8.21213,50,295.319922
-13.170151,50,297.456668
-15.919174,50,298.319794
-12.024167,50,299.414467
-13.860283,50,299.80362
-9.119895,50,299.955707
-11.666578,50,300.923747
-10.359002,50,301.317641
-9.341907,50,302.797967
-10.721979,50,303.197926
-11.986473,50,303.831469
-13.57136,50,306.129054
-10.659871,50,306.534617
-16.453113,50,306.705774
-18.393724,50,306.875947
-11.522989,50,307.393338
-10.91275,50,307.78793
-14.051042,50,308.18762
-12.881003,50,309.066309
-13.615333,50,309.347922
-14.971797,50,309.866041
-9.769321,50,311.071478
