#{"t_start": 1707495229.4747458, "env_id": "None"}
r,l,t
-9.494206,50,190.974118
-10.656456,50,191.380836
-9.945012,50,191.657983
-12.111331,50,191.813742
-11.062595,50,191.972337
-4.106508,50,192.129018
-9.616458,50,192.526363
-6.979302,50,192.801804
-7.524821,50,192.953329
-7.078332,50,195.163558
-10.251474,50,195.696465
-11.622652,50,196.347271
-9.253091,50,196.865
-7.325931,50,197.018921
-12.072098,50,197.173959
-12.091218,50,197.328122
-14.012812,50,197.721192
-11.444408,50,197.874127
-11.403865,50,198.023727
-13.461627,50,199.265847
-10.235568,50,200.636884
-10.563213,50,201.41757
-4.834051,50,201.826683
-8.580773,50,202.589717
-15.400247,50,202.994915
-14.071277,50,203.159862
-10.41737,50,203.558124
-13.423523,50,203.716004
-2.766767,50,203.864275
-16.796166,50,205.703592
-6.809221,50,206.111981
-5.587718,50,207.127304
-9.093297,50,208.498038
-9.381738,50,208.66174
-6.652807,50,209.062702
-10.102024,50,209.218653
-4.831492,50,209.612846
-12.406158,50,209.886852
-15.64166,50,210.277087
-7.709974,50,210.672076
-9.709695,50,213.848651
-12.73012,50,214.013892
-9.658501,50,214.175275
-12.874732,50,214.567645
-8.601657,50,214.963092
-5.71699,50,215.118001
-3.756125,50,215.275415
-9.465317,50,215.431412
-9.968161,50,215.579244
-8.496713,50,215.972305
-9.676729,50,218.567502
-12.889914,50,218.735091
-16.430102,50,218.893273
-8.682387,50,219.05049
-9.677483,50,219.205876
-10.444289,50,219.361054
-8.330978,50,219.51841
-12.099313,50,219.67154
-6.591329,50,219.821621
-14.416008,50,220.212056
-10.491811,50,223.00163
-8.938572,50,223.781969
-8.255244,50,224.195066
-8.095631,50,224.597884
-8.926439,50,224.760506
-3.186555,50,224.91765
-10.961322,50,225.072149
-9.887757,50,225.226282
-10.862037,50,225.376285
-5.77313,50,225.764588
-9.816524,50,227.883965
-11.149846,50,228.290448
-1.240755,50,228.690206
-4.960581,50,229.325326
-8.707186,50,229.719249
-5.713556,50,230.368217
-3.959347,50,230.642222
-12.639733,50,230.918431
-10.252196,50,231.066952
-10.900167,50,231.218826
-7.239998,50,231.373689
-16.648033,50,233.395128
-13.718811,50,234.035187
-10.194108,50,234.555066
-13.680234,50,235.188766
-5.135879,50,235.583666
-14.33941,50,235.974243
-13.111367,50,236.612016
-3.094801,50,236.760869
-12.998082,50,237.152412
-8.800538,50,238.002714
-3.320767,50,241.215357
-7.408469,50,241.601028
-11.574072,50,242.448788
-5.679037,50,242.844716
-5.425657,50,243.840666
-9.560037,50,244.603437
-6.993968,50,244.998812
-10.393797,50,245.749496
-10.821768,50,246.386486
-10.659986,50,246.780405
-12.922054,50,248.670501
-0.07892,50,249.307422
-5.813046,50,249.704164
-10.529287,50,250.103426
-10.648945,50,250.869081
-2.865925,50,251.26857
-10.776864,50,251.664767
-4.341577,50,252.058317
-13.092891,50,252.452699
-0.649577,50,252.607954
-4.430006,50,253.744819
-3.800415,50,254.259949
-9.226279,50,255.382966
-7.164595,50,256.018244
-7.511429,50,256.543314
-7.843187,50,257.190331
-12.520783,50,257.474476
-16.674191,50,257.877262
-7.8241,50,258.273013
-3.182461,50,258.669777
-8.088306,50,259.303698
-5.402475,50,262.373817
-3.766149,50,262.772089
-5.667194,50,262.931043
-2.393103,50,263.084739
-1.935276,50,263.239868
-5.773439,50,263.635193
-6.378497,50,264.030229
-5.743506,50,264.190676
-5.998478,50,264.347878
-5.74263,50,264.863097
-4.914182,50,267.206041
-16.605106,50,267.724984
-4.170587,50,268.124467
-8.490729,50,268.762935
-10.471771,50,269.043664
-4.26938,50,269.203207
-8.355864,50,269.358195
-6.617793,50,269.515037
-4.930907,50,270.148345
-3.590234,50,270.542833
-7.475971,50,273.124832
-5.907045,50,273.280693
-13.415909,50,273.440606
-1.050557,50,273.837709
-3.017169,50,274.11381
-9.443674,50,274.275118
-3.066523,50,274.432736
-5.828183,50,274.95169
-6.007623,50,275.463842
-6.204992,50,275.853893
-5.434727,50,278.43356
-7.50113,50,278.588807
-7.232955,50,278.749901
-9.134006,50,278.90684
-5.687767,50,279.303839
-6.929638,50,279.464072
-11.06551,50,279.624576
