#{"t_start": 1707444019.3517985, "env_id": "None"}
r,l,t
-0.782811,50,234.721904
-4.943481,50,235.21537
0.424541,50,235.591313
0.587994,50,235.966011
4.263907,50,236.86173
-2.854948,50,236.998383
3.311362,50,237.373923
-2.269111,50,238.10597
3.031307,50,238.957611
3.170844,50,239.332255
3.875826,50,240.076607
-5.802364,50,240.330465
-1.23577,50,240.705551
3.199655,50,241.078906
1.803545,50,242.223148
1.216665,50,242.357267
3.288633,50,242.495545
-4.013214,50,242.870856
3.778471,50,243.244415
-4.030549,50,243.859814
3.374621,50,244.233959
-8.326801,50,244.611628
2.760052,50,244.987766
0.902711,50,245.971134
-0.740234,50,246.991757
2.115123,50,247.370431
4.066266,50,247.745149
0.078836,50,247.997165
-0.936987,50,248.368956
-1.768431,50,248.745456
-0.11273,50,249.123348
0.224185,50,249.498361
-0.54616,50,249.755838
2.591446,50,250.501089
2.075797,50,250.877514
2.753687,50,252.256399
3.810822,50,252.512342
4.247466,50,252.761984
-4.279498,50,252.891964
2.723981,50,253.025177
-0.092241,50,253.158837
3.498767,50,253.299194
-1.242073,50,253.435298
1.94199,50,253.689672
-2.800673,50,254.540582
-2.600175,50,256.768065
-0.358982,50,257.023812
-1.596883,50,257.397811
-0.280823,50,257.531505
-6.793752,50,257.662858
4.021766,50,257.799848
-0.06909,50,257.937933
1.980888,50,258.31425
3.047412,50,258.450801
3.480336,50,258.584732
-0.449632,50,262.493728
2.905595,50,262.988221
1.0454,50,263.241189
-1.187745,50,263.369725
2.8909,50,263.497185
2.853571,50,263.6325
1.194064,50,263.770955
0.191081,50,263.905218
2.071559,50,264.039982
2.450736,50,264.173642
3.716478,50,265.668706
2.066144,50,266.049098
0.381664,50,267.022787
-0.363571,50,267.999529
4.055294,50,268.617583
0.748682,50,268.999659
2.655557,50,269.143195
0.076364,50,269.281126
4.36331,50,269.420432
0.009764,50,269.553964
-3.933965,50,271.298353
3.161801,50,271.553646
-0.547573,50,271.683258
2.312871,50,272.534163
1.461628,50,273.272674
-5.392685,50,273.523929
2.849094,50,273.78285
-0.122485,50,273.920357
0.439443,50,274.056455
-1.279497,50,274.191673
3.35252,50,274.565755
3.218879,50,275.829216
3.338785,50,276.201834
1.997788,50,276.81153
3.706944,50,277.183388
-1.393461,50,277.437762
4.216694,50,278.177443
2.087861,50,278.916959
2.223282,50,279.29264
2.560285,50,279.669657
3.024905,50,279.805282
0.894932,50,280.949414
2.544083,50,281.320229
4.105878,50,281.690272
0.346925,50,282.062299
0.375961,50,282.315225
1.753438,50,283.050313
3.473284,50,283.303023
-1.259031,50,283.922707
-1.949603,50,284.905862
3.251193,50,285.165071
0.950158,50,286.198103
3.897592,50,286.449362
3.183089,50,287.422392
-1.622532,50,288.033313
4.050227,50,288.414986
4.021445,50,289.154253
2.107141,50,289.770747
2.651433,50,290.149358
3.351012,50,290.766685
0.94782,50,290.903351
3.056481,50,291.693304
1.574608,50,291.82832
-0.44154,50,291.954929
3.292058,50,292.085667
3.534667,50,292.45809
3.985774,50,292.951566
2.666229,50,293.33038
1.784289,50,293.706747
-0.729429,50,294.808796
3.438734,50,295.070072
-0.967167,50,295.687998
2.698293,50,297.26742
3.438113,50,297.400227
