#{"t_start": 1707403902.77698, "env_id": "None"}
r,l,t
-10.026701,50,81.2515
-15.355278,50,81.316224
-13.233984,50,81.38075
-12.833001,50,81.444933
-15.102655,50,81.508362
-12.096357,50,81.692729
-12.525318,50,81.879993
-10.819335,50,81.944726
-11.722286,50,82.128864
-8.566686,50,82.313182
-13.386732,50,82.725797
-10.351271,50,82.918168
-10.215574,50,83.101735
-14.709567,50,83.285564
-13.175603,50,83.469497
-12.735017,50,83.654012
-15.041457,50,83.717472
-12.899924,50,83.90042
-11.080907,50,84.087253
-14.399475,50,84.750799
-16.135288,50,84.814443
-15.264473,50,85.250575
-13.203038,50,85.554293
-16.210756,50,85.617019
-13.225198,50,85.680246
-11.410759,50,85.984349
-13.024138,50,86.048604
-8.675873,50,86.351349
-11.360282,50,86.414872
-11.402539,50,86.720458
-13.208344,50,86.783879
-14.332709,50,86.949348
-14.373804,50,87.01228
-16.080951,50,87.195905
-16.592812,50,87.379643
-11.018613,50,87.442862
-12.451099,50,87.626376
-12.118675,50,87.810466
-12.264413,50,87.994177
-13.799524,50,88.178077
-10.097773,50,88.361884
-10.319786,50,88.777713
-13.394733,50,88.961956
-14.009846,50,89.145976
-10.35334,50,89.209013
-10.722538,50,89.392362
-10.187952,50,89.575909
-15.84471,50,89.999176
-6.53467,50,90.302774
-15.043081,50,90.366263
-13.437841,50,90.669715
-11.259407,50,91.068599
-15.321277,50,91.132088
-7.491541,50,91.436592
-12.345167,50,91.499846
-9.059148,50,91.562829
-9.210287,50,91.866865
-12.329823,50,91.929919
-9.164548,50,92.233206
-11.094299,50,92.296136
-10.760898,50,92.360915
-12.28074,50,92.423925
-13.395269,50,92.711647
-8.090018,50,92.895286
-15.866593,50,93.078636
-10.153698,50,93.262548
-10.542081,50,93.32538
-9.345067,50,93.509192
-11.525429,50,93.69361
-12.778809,50,93.877437
-15.334715,50,94.06409
-7.438178,50,94.247716
-13.386111,50,94.643903
-13.16771,50,94.707204
-8.400611,50,94.890769
-13.623414,50,95.07472
-13.957866,50,95.258503
-10.273274,50,95.563324
-10.488335,50,95.625671
-14.878768,50,95.688602
-11.021526,50,95.99186
-13.477528,50,96.05491
-11.863356,50,96.451267
-13.546708,50,96.755492
-9.257399,50,96.818756
-12.337409,50,97.122867
-15.415105,50,97.186599
-12.275282,50,97.250363
-12.147539,50,97.554344
-17.345714,50,97.617055
-13.247551,50,97.920604
-12.884459,50,97.983031
-10.255107,50,98.394282
-11.694231,50,98.577623
-10.536968,50,98.761812
-12.471027,50,98.824737
-14.177131,50,99.008295
-11.001849,50,99.19458
-10.407196,50,99.377876
-13.247607,50,99.561218
-8.284846,50,99.744318
-11.099958,50,99.80716
-9.946714,50,99.990198
-12.172727,50,100.389825
-12.461385,50,100.57292
-14.475678,50,101.236003
-10.173084,50,101.298947
-10.578042,50,101.361906
-5.903497,50,101.665266
-13.344047,50,101.728472
-15.252628,50,102.031157
-15.668148,50,102.093874
-12.363414,50,102.156869
-14.012989,50,102.804578
-16.696129,50,102.867227
-13.707446,50,102.929867
-12.835048,50,103.235815
-12.113506,50,103.297742
-14.217635,50,103.36113
-16.159822,50,103.424188
-16.017814,50,103.487987
-14.54025,50,103.673756
-11.856236,50,103.736732
-12.037005,50,104.257441
-11.077162,50,104.320907
-13.891962,50,104.504576
-14.621334,50,104.69134
-12.834797,50,104.875524
-12.200762,50,105.061412
-12.866994,50,105.244934
-13.828145,50,105.307505
-9.314106,50,105.491457
-11.639973,50,105.675042
-12.243658,50,106.071235
-13.4037,50,106.257465
-16.217305,50,106.561246
-13.95058,50,106.623879
-10.521892,50,106.927514
-7.68596,50,106.991345
-13.303641,50,107.05478
-9.321549,50,107.358133
-10.08725,50,107.421132
-13.046827,50,107.72549
-13.010378,50,108.121406
-9.400806,50,108.184687
-13.427086,50,108.247521
-9.705848,50,108.554055
-12.336716,50,108.617033
-11.225482,50,108.80051
-15.826482,50,108.984504
-12.366728,50,109.168023
-13.7413,50,109.232109
-9.708618,50,109.41896
-15.568087,50,109.602377
-12.953514,50,109.994184
-14.146538,50,110.178177
-10.594213,50,110.361389
-12.973495,50,110.544174
-10.94631,50,110.608029
-12.510524,50,110.791692
-12.336032,50,110.975739
-11.349456,50,111.15925
-11.407694,50,111.343037
-12.334347,50,111.529654
-10.710751,50,111.911572
-10.551805,50,111.974508
-12.300811,50,112.277322
-10.672555,50,112.340342
-9.076129,50,112.646844
-13.489767,50,112.709956
-13.6458,50,113.014342
-16.157244,50,113.07776
-15.719112,50,113.141375
-10.132812,50,113.444595
-11.152359,50,113.84017
-13.599492,50,113.902615
-12.600087,50,114.206336
-10.076379,50,114.269209
-11.720087,50,114.332018
-9.413403,50,114.515606
-14.481954,50,114.701437
-13.858774,50,114.885778
-11.564852,50,115.06987
-11.523421,50,115.256159
-16.112151,50,115.651228
-13.313402,50,115.835605
-10.390193,50,115.899069
-12.6613,50,116.082889
-13.562985,50,116.266546
-10.030592,50,116.451976
-14.958647,50,116.635367
-11.298173,50,116.819319
-9.312226,50,116.882227
